,DateTime,LblCol1,LblCol2,Sensor1,Sensor2
284,2041-09-30 23:00:50,label1,label4,14.4197759628296,113.069358825684
285,2041-09-30 23:00:49,label1,label4,14.1908903121948,113.069358825684
286,2041-09-30 23:00:48,label1,label4,,112.916763305664
287,2041-09-30 23:00:47,label1,label4,14.1908903121948,112.458992004395
288,2041-09-30 23:00:46,label1,label4,14.1908903121948,111.543449401855
289,2041-09-30 23:00:45,label1,label4,,111.08568572998
290,2041-09-30 23:00:44,label1,label4,13.9620056152344,110.475318908691
291,2041-09-30 23:00:43,label1,label4,14.1908903121948,111.238273620605
292,2041-09-30 23:00:42,label1,label4,13.9620056152344,112.30640411377
293,2041-09-30 23:00:41,label1,label4,,113.527130126953
294,2041-09-30 23:00:40,label1,label4,14.4197759628296,113.374534606934
295,2041-09-30 23:00:39,label1,label4,14.1908903121948,112.458992004395
296,2041-09-30 23:00:38,label1,label4,,111.39086151123
297,2041-09-30 23:00:37,label1,label4,14.1908903121948,110.933090209961
298,2041-09-30 23:00:36,label1,label4,14.1908903121948,110.475318908691
299,2041-09-30 23:00:35,label1,label4,,110.475318908691
300,2041-09-30 23:00:34,label1,label4,14.4197759628296,111.08568572998
301,2041-09-30 23:00:33,label1,label4,14.1908903121948,112.153816223145
302,2041-09-30 23:00:32,label1,label4,14.4197759628296,112.764175415039
303,2041-09-30 23:00:31,label1,label4,,112.153816223145
304,2041-09-30 23:00:30,label1,label4,14.4197759628296,111.543449401855
305,2041-09-30 23:00:29,label1,label4,14.1908903121948,110.627914428711
306,2041-09-30 23:00:28,label1,label4,,109.864959716797
307,2041-09-30 23:00:27,label1,label4,14.64866065979,110.322731018066
308,2041-09-30 23:00:26,label1,label4,14.64866065979,110.475318908691
309,2041-09-30 23:00:25,label1,label4,,110.933090209961
310,2041-09-30 23:00:24,label1,label4,14.64866065979,112.001220703125
311,2041-09-30 23:00:23,label1,label4,14.4197759628296,112.764175415039
312,2041-09-30 23:00:22,label3,label4,,112.001220703125
313,2041-09-30 23:00:21,label3,label4,14.4197759628296,110.780502319336
314,2041-09-30 23:00:20,label3,label4,14.1908903121948,109.254600524902
315,2041-09-30 23:00:19,label3,label4,13.9620056152344,109.407188415527
316,2041-09-30 23:00:18,label3,label4,,110.322731018066
317,2041-09-30 23:00:17,label3,label4,14.1908903121948,111.08568572998
318,2041-09-30 23:00:16,label3,label4,14.1908903121948,112.001220703125
319,2041-09-30 23:00:15,label3,label4,,112.30640411377
320,2041-09-30 23:00:14,label3,label4,14.1908903121948,111.8486328125
321,2041-09-30 23:00:13,label3,label4,14.64866065979,111.39086151123
322,2041-09-30 23:00:12,label3,label4,13.9620056152344,110.475318908691
323,2041-09-30 23:00:11,label3,label4,,109.254600524902
324,2041-09-30 23:00:10,label3,label4,14.4197759628296,109.102005004883
325,2041-09-30 23:00:09,label3,label4,14.1908903121948,109.864959716797
326,2041-09-30 23:00:08,label3,label4,,112.30640411377
327,2041-09-30 23:00:07,label3,label4,14.1908903121948,112.764175415039
328,2041-09-30 23:00:06,label3,label4,14.1908903121948,112.153816223145
329,2041-09-30 23:00:05,label3,label4,14.64866065979,111.08568572998
330,2041-09-30 23:00:04,label3,label4,,110.322731018066
331,2041-09-30 23:00:03,label3,label4,14.4197759628296,109.864959716797
332,2041-09-30 23:00:02,label3,label4,14.4197759628296,109.102005004883
333,2041-09-30 23:00:01,label3,label4,14.4197759628296,109.407188415527
334,2041-09-30 23:00:00,label3,label4,,111.39086151123
335,2041-09-30 22:59:59,label3,label4,14.4197759628296,114.900428771973
336,2041-09-30 22:59:58,label3,label4,14.4197759628296,116.578926086426
337,2041-09-30 22:59:57,label3,label4,,115.815971374512
338,2041-09-30 22:59:56,label3,label4,14.1908903121948,114.747840881348
339,2041-09-30 22:59:55,label3,label4,14.1908903121948,113.984893798828
340,2041-09-30 22:59:54,label3,label4,,114.137489318848
341,2041-09-30 22:59:53,label3,label4,14.64866065979,114.137489318848
342,2041-09-30 22:59:52,label3,label4,13.9620056152344,115.358200073242
343,2041-09-30 22:59:51,label3,label4,,117.341873168945
344,2041-09-30 22:59:50,label3,label4,14.1908903121948,118.257415771484
345,2041-09-30 22:59:49,label3,label4,14.4197759628296,117.952239990234
346,2041-09-30 22:59:48,label3,label4,14.4197759628296,115.663383483887
347,2041-09-30 22:59:47,label3,label4,,114.900428771973
348,2041-09-30 22:59:46,label3,label4,14.4197759628296,114.137489318848
349,2041-09-30 22:59:45,label3,label4,14.1908903121948,113.984893798828
350,2041-09-30 22:59:44,label3,label4,,114.595252990723
351,2041-09-30 22:59:43,label3,label4,14.64866065979,116.426330566406
352,2041-09-30 22:59:42,label3,label4,14.1908903121948,117.799644470215
353,2041-09-30 22:59:41,label3,label4,14.1908903121948,118.410011291504
354,2041-09-30 22:59:40,label3,label4,,
355,2041-09-30 22:59:39,label3,label4,13.9620056152344,117.341873168945
356,2041-09-30 22:59:38,label3,label4,,
357,2041-09-30 22:59:37,label3,label4,14.64866065979,113.832305908203
358,2041-09-30 22:59:36,label3,label4,14.1908903121948,113.679718017578
359,2041-09-30 22:59:35,label3,label4,,114.595252990723
360,2041-09-30 22:59:34,label3,label4,14.4197759628296,115.815971374512
361,2041-09-30 22:59:33,label3,label4,14.4197759628296,117.18928527832
362,2041-09-30 22:59:32,label3,label4,14.4197759628296,118.562599182129
363,2041-09-30 22:59:31,label3,label4,,117.952239990234
364,2041-09-30 22:59:30,label3,label4,14.4197759628296,116.121154785156
365,2041-09-30 22:59:29,label3,label4,14.64866065979,114.290077209473
366,2041-09-30 22:59:28,label2,label4,,113.679718017578
367,2041-09-30 22:59:27,label2,label4,14.1908903121948,114.290077209473
368,2041-09-30 22:59:26,label2,label4,14.4197759628296,115.358200073242
369,2041-09-30 22:59:25,label2,label4,,116.884101867676
370,2041-09-30 22:59:24,label2,label4,14.1908903121948,118.257415771484
371,2041-09-30 22:59:23,label2,label4,14.1908903121948,118.410011291504
372,2041-09-30 22:59:22,label2,label4,,117.494468688965
373,2041-09-30 22:59:21,label2,label4,14.4197759628296,115.663383483887
374,2041-09-30 22:59:20,label2,label4,14.4197759628296,114.137489318848
375,2041-09-30 22:59:19,label2,label4,,113.679718017578
376,2041-09-30 22:59:18,label2,label4,14.4197759628296,115.053024291992
377,2041-09-30 22:59:17,label2,label4,13.9620056152344,116.426330566406
378,2041-09-30 22:59:16,label2,label4,,118.562599182129
379,2041-09-30 22:59:15,label2,label4,14.1908903121948,118.715187072754
380,2041-09-30 22:59:14,label2,label4,14.1908903121948,117.494468688965
381,2041-09-30 22:59:13,label2,label4,14.1908903121948,115.510795593262
382,2041-09-30 22:59:12,label2,label4,,114.595252990723
383,2041-09-30 22:59:11,label2,label4,14.4197759628296,113.679718017578
384,2041-09-30 22:59:10,label2,label4,14.1908903121948,113.984893798828
385,2041-09-30 22:59:09,label2,label4,,114.900428771973
386,2041-09-30 22:59:08,label2,label4,14.4197759628296,118.562599182129
387,2041-09-30 22:59:07,label2,label4,14.4197759628296,119.630729675293
388,2041-09-30 22:59:06,label2,label4,,118.257415771484
389,2041-09-30 22:59:05,label2,label4,14.4197759628296,115.815971374512
390,2041-09-30 22:59:04,label2,label4,14.1908903121948,114.747840881348
391,2041-09-30 22:59:03,label2,label4,,114.442665100098
392,2041-09-30 22:59:02,label2,label4,13.9620056152344,114.595252990723
393,2041-09-30 22:59:01,label2,label4,14.1908903121948,115.358200073242
394,2041-09-30 22:59:00,label2,label4,14.1908903121948,116.884101867676
395,2041-09-30 22:58:59,label2,label4,,119.478141784668
396,2041-09-30 22:58:58,label2,label4,14.1908903121948,119.325546264648
397,2041-09-30 22:58:57,label2,label4,13.9620056152344,117.494468688965
398,2041-09-30 22:58:56,label2,label4,,115.663383483887
